OpportunityGlobalRegionName,OpportunityCountry,AccountCode,AccountName,AccountGroup,AccountIndustry,OpportunityCode,OpportunityLineCode,OpportunityName,OpportunityStage,Confidence,ForecastCategory,OpportunityCreateDate,OpportunityCloseDate,AccountOwnerFullName,AccountOwnerEmailAdress,OpportunityOwnerFullName,OpportunityOwnerEmailAdress,ProductBusinessUnit,ServiceCategory,OrderType,ContractTermMonths,SFDC_ACV_Revenue,SFDC_ACV_Gp,SFDC_TCV_Revenue,SFDC_TCV_Gp,GM_Percent,Quarter,Month,QuarterlyBudget_ACVRevenue,QuarterlyBudget_ACVGp,QuarterlyGap_ACVGP,QuarterlyTotalPipeline_ACVGP,TP_RAGStatus,QuarterlyQualifiedPipeline_ACVGP,QP_RAGStatus,LOBPortfolioQuarterlyBudget_ACVRevenue,LOBPortfolioQuarterlyBudget_ACVGp,MonthlyBudget_ACVRevenue,MonthlyBudget_ACVGp,MonthlyClosedPlusCommit_ACVGP,ClosedCommit_RAGStatus,LOBPortfolioMonthlyBudget_ACVRevenue,LOBPortfolioMonthlyBudget_ACVGp
North America,United States,001EIF5LNCQ6OXGF0C,Northgate Insurance Group LLC,,Financial Services,006HJM903T2WY49UPX,00kFD9A36P5S63YUAK,Northgate Insurance Group LLC - Colocation Expansion,Identification,0.0,Omitted,2026-03-21,2026-08-01,Steven Cook,steven.cook@global.ntt,Scott Carter,scott.carter@global.ntt,Digital Workplace,Product,Renewal,,490.95,61.1,490.95,61.1,12.45,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,312238.54,24979.08,2156202.22,268661.22,531309.38,Green,103038.72,8243.1
North America,United States,001EIF5LNCQ6OXGF0C,Northgate Insurance Group LLC,,Financial Services,006HJM903T2WY49UPX,00k9P0JUWYF3P7P2E6,Northgate Insurance Group LLC - Colocation Expansion,Identification,0.0,Omitted,2026-03-21,2026-08-01,Steven Cook,steven.cook@global.ntt,Scott Carter,scott.carter@global.ntt,Networking,Product,Renewal,,18046.79,1660.65,18046.79,1660.65,9.2,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,0012TUBXPEH27S9GK7,Crestwood Consumer Goods LLC,,Manufacturing,006ZC4O2KVVFRW45NX,00k8Y6UZCCUNPWN90V,Crestwood Consumer Goods LLC - Digital Workplace Upgrade,Deal Won,0.94,Closed,2026-08-30,2026-09-05,Cynthia Roberts,cynthia.roberts@global.ntt,Melissa Adams,melissa.adams@GLOBAL.NTT,Networking,Product,Renewal,,4248.85,826.91,4248.85,826.91,19.46,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006IKGNWNF2PVSSP14,00k5VGKUD4L6TLB3X5,Cobalt Holdings Co. - Wireless Expansion,Deal Won,0.96,Closed,2026-08-31,2026-09-04,Brian Thompson,brian.thompson@GLOBAL.NTT,Brian Thompson,brian.thompson@global.ntt,Security,VBR,New Business,,250.0,126.02,250.0,126.02,50.41,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,1049.0,31.47,2417560.03,301226.22,599343.05,Green,388.13,11.64
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006IKGNWNF2PVSSP14,00kN18ATWIO0SCPLHD,Cobalt Holdings Co. - Wireless Expansion,Deal Won,0.96,Closed,2026-08-31,2026-09-04,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,New Business,,6035.26,838.84,6035.26,838.84,13.9,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006IKGNWNF2PVSSP14,00kM0RBZFGKD7T3AGF,Cobalt Holdings Co. - Wireless Expansion,Deal Won,0.96,Closed,2026-08-31,2026-09-04,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Digital Workplace,Product,New Business,,1183.39,35.5,1183.39,35.5,3.0,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,312238.54,24979.08,2417560.03,301226.22,599343.05,Green,115528.26,9242.26
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006IKGNWNF2PVSSP14,00k0KJNTYQ21JO309D,Cobalt Holdings Co. - Wireless Expansion,Deal Won,0.96,Closed,2026-08-31,2026-09-04,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Digital Workplace,Product,New Business,,1558.39,192.03,1558.39,192.03,12.32,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,312238.54,24979.08,2417560.03,301226.22,599343.05,Green,115528.26,9242.26
North America,United States,001AKVEM7CBPABGD3E,Granite Systems Ltd.,Granite Systems Ltd.,Technology,006H1PHBROGA12IRJO,00kDQBMKO40YAXSWOS,Granite Systems Ltd. - Cisco IE3300,Deal Lost,0.0,Omitted,2026-01-21,2026-04-01,Mark Martinez,mark.martinez@global.ntt,Mark Martinez,mark.martinez@global.ntt,Networking,Product,Renewal,,23371.98,2163.48,23371.98,2163.48,9.26,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1666156.26,207601.83,501687.68,Green,908273.03,72661.84
North America,United States,0013LPR3T2A1S9QRE3,Beacon Retail Group Co.,,Media & Entertainment,006LCD9IGC9Q2JX5YS,00k72SRS251ZQJM9OR,Beacon Retail Group Co. - Managed Services Renewal,Deal Won,1.0,Closed,2026-07-17,2026-08-23,Angela Martinez,angela.martinez@global.ntt,Linda Phillips,linda.phillips@global.ntt,Networking,VBR,New Business,,255.33,119.19,255.33,119.19,46.68,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,15721.42,471.64,2156202.22,268661.22,531309.38,Green,5188.07,155.64
North America,United States,001UN3NZQATB7VNRWJ,Everline Retail Group Inc.,Everline Networks Ltd.,Financial Services,006W76Y37YJS4YNGFN,00kRHD7CEU7ZEWV0KO,Everline Retail Group Inc. - Backup & DR,Deal Lost,0.03,Omitted,2026-04-20,2026-05-20,David Evans,david.evans@global.ntt,David Evans,david.evans@global.ntt,Networking,Product,New Business,,17823.47,1803.95,17823.47,1803.95,10.12,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1832771.9,228362.06,300953.42,Green,999100.34,79928.03
North America,United States,001HPQYBK467LEHE85,Ironclad Data Systems Co.,Ironclad Data Systems Co.,Financial Services,006SJ9RGOJSIO6C1CQ,00k4ZW1TIRU11EDFIJ,Ironclad Data Systems Co. - SD-WAN Rollout,Deal Lost,0.1,Pipeline,2026-08-12,2026-09-13,Timothy Green,timothy.green@global.ntt,Timothy Green,timothy.green@global.ntt,Networking,Product,Expansion,,5915.53,1356.88,5915.53,1356.88,22.94,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,001HPQYBK467LEHE85,Ironclad Data Systems Co.,Ironclad Data Systems Co.,Financial Services,006SJ9RGOJSIO6C1CQ,00kR111B0QW1BY5TXD,Ironclad Data Systems Co. - SD-WAN Rollout,Deal Lost,0.1,Pipeline,2026-08-12,2026-09-13,Timothy Green,timothy.green@global.ntt,Timothy Green,timothy.green@global.ntt,Networking,Product,Expansion,,6946.76,1231.94,6946.76,1231.94,17.73,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,0066SV7H9JMQVL2AXX,00kSFDDF2WWCJ7TC8U,Brightpath Solutions Inc. - Colocation Expansion,Deal Lost,0.0,Omitted,2026-01-13,2026-06-08,Karen Phillips,karen.phillips@global.ntt,Linda Phillips,linda.phillips@global.ntt,Networking,VBR,Renewal,,554.69,263.22,554.69,263.22,47.45,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,13363.2,400.9,2054926.04,256042.26,295351.88,Green,4944.38,148.33
North America,United States,001V8SQDYB439KFK2H,Stonebridge Data Systems Inc.,Stonebridge Data Systems Inc.,Transportation & Logistics,006P1EFML35QSKTZ08,00kRMGH6HGRBOFJG5P,Stonebridge Data Systems Inc. - Managed Services Renewal,Deal Won,1.0,Closed,2026-08-08,2026-09-11,Scott Carter,scott.carter@global.ntt,Scott Carter,scott.carter@global.ntt,Networking,Product,New Business,,10673.05,1388.19,10673.05,1388.19,13.01,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,001V8SQDYB439KFK2H,Stonebridge Data Systems Inc.,Stonebridge Data Systems Inc.,Transportation & Logistics,006P1EFML35QSKTZ08,00kDFJP2647B8XE9Z1,Stonebridge Data Systems Inc. - Managed Services Renewal,Deal Won,1.0,Closed,2026-08-08,2026-09-11,Scott Carter,scott.carter@global.ntt,Scott Carter,scott.carter@global.ntt,Networking,VBR,New Business,,250.0,107.46,250.0,107.46,42.98,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,15721.42,471.64,2417560.03,301226.22,599343.05,Green,5816.93,174.51
North America,United States,001OIT4GSV3U016NZI,Oakridge Consumer Goods Corp.,,Financial Services,006E0NVTUZNSVFHDHP,00kX5ZIXIHWLLTGEPF,Oakridge Consumer Goods Corp. - Colocation Expansion,Deal Lost,0.0,Omitted,2026-06-03,2026-07-17,Karen Garcia,karen.garcia@global.ntt,Karen Garcia,karen.garcia@global.ntt,Networking,Product,Expansion,,27009.47,4871.23,27009.47,4871.23,18.04,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,001JRP4CN2K5KO6I8B,Ironclad Logistics Corp.,,Education,006B0IZN2ELHPUGY8B,00k0AWG0CBKM1G2RC8,Ironclad Logistics Corp. - Cisco IE3300,Deal Lost,0.0,Omitted,2026-05-16,2026-07-23,Scott Stewart,scott.stewart@global.ntt,Scott Stewart,scott.stewart@global.ntt,Networking,Product,Renewal,,7402.54,1376.42,7402.54,1376.42,18.59,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,001JRP4CN2K5KO6I8B,Ironclad Logistics Corp.,,Education,006B0IZN2ELHPUGY8B,00kUS248JJ11LMH2EU,Ironclad Logistics Corp. - Cisco IE3300,Deal Lost,0.0,Omitted,2026-05-16,2026-07-23,Scott Stewart,scott.stewart@global.ntt,Scott Stewart,scott.stewart@global.ntt,Networking,Product,Renewal,,56029.06,10531.58,56029.06,10531.58,18.8,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,001XWB1W23HH7TPKX1,Millbrook Utilities Corp.,Millbrook Holdings Ltd.,Retail & Consumer Goods,006VPJ9GESOR6J5HLA,00k6ZP8UN48R3RRTS6,Millbrook Utilities Corp. - Endpoint Protection,Deal Lost,0.0,Omitted,2026-07-22,2026-09-09,Linda Evans,linda.evans@global.ntt,Linda Phillips,linda.phillips@global.ntt,Networking,Product,Renewal,,8262.41,1079.48,8262.41,1079.48,13.06,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,001XWB1W23HH7TPKX1,Millbrook Utilities Corp.,Millbrook Holdings Ltd.,Retail & Consumer Goods,006VPJ9GESOR6J5HLA,00k6FBWKCHCERY2O0D,Millbrook Utilities Corp. - Endpoint Protection,Deal Lost,0.0,Omitted,2026-07-22,2026-09-09,Linda Evans,linda.evans@global.ntt,Linda Phillips,linda.phillips@global.ntt,Networking,Product,Renewal,,3096.5,244.07,3096.5,244.07,7.88,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006C2IVKJOMRHOWNXE,00kAVOPP7EV11DM817,Cobalt Holdings Co. - Security Assessment,Deal Lost,0.01,Omitted,2026-01-27,2026-05-06,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Digital Workplace,Product,Renewal,,64708.33,9856.05,64708.33,9856.05,15.23,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,1832771.9,228362.06,300953.42,Green,87582.91,7006.63
North America,United States,001SAEQ8IKIMZLX68U,Redstone Manufacturing Inc.,Redstone Manufacturing Inc.,Healthcare,0069XCZBDKKAA2QHPY,00k065K7AU1I8VF7E9,Redstone Manufacturing Inc. - Colocation Expansion,Deal Won,0.99,Closed,2026-05-29,2026-06-28,Angela Martinez,angela.martinez@global.ntt,Angela Martinez,angela.martinez@global.ntt,Networking,SDIS,New Business,36.0,18923.22,2613.89,56769.66,7841.67,13.81,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,155521.82,38880.45,2054926.04,256042.26,295351.88,Green,57543.07,14385.77
North America,United States,0017EE7NAK4MCZHMAV,Westfall Financial Group Co.,,Retail & Consumer Goods,006ZWOTZKHZ8P9G39K,00k12HRNY1P6K1PDL4,Westfall Financial Group Co. - Digital Workplace Upgrade,Deal Won,0.99,Closed,2026-03-21,2026-06-03,Steven Cook,steven.cook@global.ntt,Steven Cook,steven.cook@global.ntt,Digital Workplace,Technical Services,Renewal,,1637.68,277.48,1637.68,277.48,16.94,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,56676.14,17002.84,2054926.04,256042.26,295351.88,Green,20970.17,6291.05
North America,United States,0017EE7NAK4MCZHMAV,Westfall Financial Group Co.,,Retail & Consumer Goods,006ZWOTZKHZ8P9G39K,00kP0YLCOA1IOH6371,Westfall Financial Group Co. - Digital Workplace Upgrade,Deal Won,0.99,Closed,2026-03-21,2026-06-03,Steven Cook,steven.cook@global.ntt,Steven Cook,steven.cook@global.ntt,Security,Product,Renewal,,5697.79,1277.74,5697.79,1277.74,22.43,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,202012.6,16161.01,2054926.04,256042.26,295351.88,Green,74744.66,5979.57
North America,United States,0013LPR3T2A1S9QRE3,Beacon Retail Group Co.,,Media & Entertainment,0065GS0RP1A3Y1PNUX,00kYXW35TAAB5QQK7I,Beacon Retail Group Co. - Network Refresh,Deal Won,0.96,Closed,2026-01-21,2026-06-06,Angela Martinez,angela.martinez@global.ntt,Rebecca Scott,rebecca.scott@global.ntt,Data Center,VBR,Renewal,,281.79,91.55,281.79,91.55,32.49,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3789.51,113.69,2054926.04,256042.26,295351.88,Green,1402.12,42.07
North America,Canada,001ATWQF6194KJI7UQ,"Riverside, Township Of",,Public Sector,006HTTBQ6F3QSXZWDK,00k6CCGXSYO4QQRI9B,Riverside - Backup & DR,Deal Lost,0.03,Omitted,2026-02-06,2026-04-06,Nancy Scott,nancy.scott@global.ntt,Nancy Scott,nancy.scott@global.ntt,Digital Workplace,Product,Renewal,,6013.95,905.19,6013.95,905.19,15.05,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,1666156.26,207601.83,501687.68,Green,79620.83,6369.67
North America,United States,001379FFZOP57629Z5,Cobalt Data Systems Ltd.,,Financial Services,006ICRCEQ39WJLWGS1,00k2MIWITWEIBH6A0G,Cobalt Data Systems Ltd. - Backup & DR,Deal Won,0.98,Closed,2026-01-05,2026-04-01,Melissa Adams,melissa.adams@global.ntt,Linda Young,linda.young@global.ntt,Networking,Product,New Business,,34846.8,6250.32,34846.8,6250.32,17.94,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1666156.26,207601.83,501687.68,Green,908273.03,72661.84
North America,United States,001RM3PGFD8G42P667,Alpine Networks Co.,,Technology,006PTNIKD3X7AWUW9O,00kQLJZ3JE6D4U24YN,Alpine Networks Co. - Cloud Connectivity,Deal Lost,0.06,Omitted,2026-04-09,2026-06-05,Linda Green,linda.green@global.ntt,Linda Green,linda.green@global.ntt,Networking,Product,New Business,,40368.47,1211.05,40368.47,1211.05,3.0,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,2054926.04,256042.26,295351.88,Green,1120203.41,89616.27
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,0060NOIKFUFYJUTW1U,00k16OQ5K3UP7JYM8T,Brightpath Solutions Inc. - Backup & DR,Deal Won,0.99,Closed,2026-02-12,2026-04-10,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Networking,Product,Renewal,,8593.72,1034.63,8593.72,1034.63,12.04,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1666156.26,207601.83,501687.68,Green,908273.03,72661.84
North America,United States,001JRP4CN2K5KO6I8B,Ironclad Logistics Corp.,,Education,006WRLNFZ2QBCY75OR,00kUX6MB2WXN6OBU1O,Ironclad Logistics Corp. - Colocation Expansion,Requirements Definition,0.01,Omitted,2026-02-09,2026-04-10,Scott Stewart,scott.stewart@global.ntt,Scott Stewart,SCOTT.STEWART@GLOBAL.NTT,Security,Product,New Business,,4400.66,1149.05,4400.66,1149.05,26.11,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,202012.6,16161.01,1666156.26,207601.83,501687.68,Green,60603.78,4848.3
North America,United States,001BRSZAI2Y634S8O6,"Kingston, Township Of","Kingston, Township Of",Public Sector,006FZC0VCSIRAZSN5X,00k0D1LEF5HSURMABR,Kingston - Unified Communications,Deal Lost,0.0,Omitted,2026-04-15,2026-08-05,Michelle McDermott,michelle.mcdermott@global.ntt,Michelle McDermott,michelle.mcdermott@global.ntt,Security,SDIS,Renewal,24.0,945.7,253.53,1891.4,507.06,26.81,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,12208.31,3052.08,2156202.22,268661.22,531309.38,Green,4028.74,1007.19
North America,United States,001BRSZAI2Y634S8O6,"Kingston, Township Of","Kingston, Township Of",Public Sector,006FZC0VCSIRAZSN5X,00k5N2EUHQ28CPCT9M,Kingston - Unified Communications,Deal Lost,0.0,Omitted,2026-04-15,2026-08-05,Michelle McDermott,michelle.mcdermott@global.ntt,Michelle McDermott,michelle.mcdermott@global.ntt,Data Center,Product,Renewal,,40886.33,6649.35,40886.33,6649.35,16.26,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,1010063.0,80805.04,2156202.22,268661.22,531309.38,Green,333320.79,26665.66
North America,United States,001BRSZAI2Y634S8O6,"Kingston, Township Of","Kingston, Township Of",Public Sector,006FZC0VCSIRAZSN5X,00k3IHFG0T4X7BYEMQ,Kingston - Unified Communications,Deal Lost,0.0,Omitted,2026-04-15,2026-08-05,Michelle McDermott,michelle.mcdermott@global.ntt,Michelle McDermott,michelle.mcdermott@global.ntt,Networking,Product,Renewal,,8146.42,944.21,8146.42,944.21,11.59,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001ZOQPJE3DLYEX0XK,Clearwater Financial Group Co.,Clearwater Transport Co Co.,Insurance,0067ZI78D1QYTIDS43,00kSY6M43KGNE83OSL,Clearwater Financial Group Co. - Wireless Expansion,Deal Lost,0.0,Omitted,2026-03-18,2026-06-11,Frank Scott,frank.scott@global.ntt,Frank Scott,FRANK.SCOTT@GLOBAL.NTT,Digital Workplace,Product,Renewal,,2697.67,502.24,2697.67,502.24,18.62,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,2054926.04,256042.26,295351.88,Green,98199.02,7855.92
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0065E518AHBP61Z4A2,00kY0TMMQ0LZLTJDRZ,Cobalt Holdings Co. - Data Center Migration,Deal Lost,0.02,Omitted,2026-05-17,2026-08-23,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,SDIS,Renewal,12.0,3917.3,702.71,3917.3,702.71,17.94,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,182966.84,45741.71,2156202.22,268661.22,531309.38,Green,60379.06,15094.76
North America,United States,0019P0RDG1DVMN8VWM,Novara Enterprises Inc.,Novara Enterprises Inc.,Technology,006GSZGLBBF05RG7KF,00kPUMX156MAOESGY5,Novara Enterprises Inc. - Firewall Upgrade,Deal Lost,0.0,Omitted,2026-04-06,2026-09-09,Steven Green,steven.green@global.ntt,Steven Green,steven.green@global.ntt,Networking,Product,Renewal,,20944.34,1951.5,20944.34,1951.5,9.32,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,001UCPMZXHRTQAGSJT,Harborview Media Group LLC,,Manufacturing,006T48Y8UJVWFHKTF1,00k2BWBCU5ZONQKA3T,Harborview Media Group LLC - Endpoint Protection,Deal Lost,0.0,Omitted,2026-04-17,2026-06-17,Jennifer Reed,jennifer.reed@global.ntt,Jennifer Reed,jennifer.reed@global.ntt,Networking,Technical Services,Expansion,,20556.19,4847.09,20556.19,4847.09,23.58,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,2054926.04,256042.26,295351.88,Green,239216.8,71765.04
North America,United States,001UCPMZXHRTQAGSJT,Harborview Media Group LLC,,Manufacturing,006T48Y8UJVWFHKTF1,00k5IF6NACMB5364BX,Harborview Media Group LLC - Endpoint Protection,Deal Lost,0.0,Omitted,2026-04-17,2026-06-17,Jennifer Reed,jennifer.reed@global.ntt,Jennifer Reed,jennifer.reed@GLOBAL.NTT,Digital Workplace,Technical Services,Expansion,,5655.45,1141.39,5655.45,1141.39,20.18,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,56676.14,17002.84,2054926.04,256042.26,295351.88,Green,20970.17,6291.05
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006O1R97BOHQFTFWQ9,00kGYJ667CJO8X95KG,Cobalt Holdings Co. - Digital Workplace Upgrade,Proposal,0.76,Commit,2026-03-24,2026-05-30,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,New Business,,27479.74,3635.46,27479.74,3635.46,13.23,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1832771.9,228362.06,300953.42,Green,999100.34,79928.03
